comp100001_c1_seq1	scaffold198853	99.80	493	1	0	1	493	5242	4750	0.0	  905
comp100007_c0_seq1	scaffold405728	99.86	734	1	0	1	734	3170	2437	0.0	 1351
comp100011_c0_seq1	C94088334	99.68	315	1	0	1	315	94	408	6e-163	  577
comp100014_c0_seq1	scaffold171330	100.00	389	0	0	1	389	4430	4042	0.0	  719
comp100033_c0_seq1	scaffold12555	98.90	364	4	0	1	364	5752	5389	0.0	  651
comp100035_c0_seq1	scaffold43796	99.51	409	2	0	53	461	8331	7923	0.0	  745
comp100038_c0_seq1	scaffold90838	98.72	312	4	0	1	312	365	54	3e-156	  555
comp100056_c0_seq1	scaffold25936	99.61	510	2	0	1	510	5381	4872	0.0	  931
comp100064_c1_seq1	scaffold3507	99.09	220	2	0	1	220	20939	21158	1e-108	  396
comp100067_c0_seq1	scaffold91799	100.00	250	0	0	232	481	2792	3041	3e-128	  462
comp100077_c1_seq1	C94307367	99.76	411	1	0	1	411	86	496	0.0	  754
comp100080_c0_seq1	scaffold194740	99.81	525	1	0	1	525	942	418	0.0	  965
comp100093_c0_seq1	scaffold240776	98.95	190	2	0	1	190	1557	1368	6e-92	  340
comp100096_c0_seq1	scaffold197474	98.46	454	6	1	1	454	288	740	0.0	  798
comp100110_c0_seq1	scaffold262042	97.70	217	5	0	126	342	305	521	9e-102	  374
comp100114_c0_seq1	scaffold103865	99.58	708	3	0	1	708	9182	8475	0.0	 1291
comp100115_c0_seq1	C93815718	96.21	343	8	2	72	414	338	1	1e-156	  556
comp100122_c0_seq1	scaffold19294	99.16	237	2	0	22	258	5274	5038	5e-118	  427
comp100123_c0_seq1	scaffold18864	93.51	308	13	4	1	306	1222	920	4e-125	  451
comp100128_c0_seq1	scaffold328256	99.42	173	1	0	253	425	3626	3798	7e-84	  315
comp100130_c1_seq1	scaffold37224	98.60	571	7	1	1	570	4875	5445	0.0	 1009
comp100140_c0_seq1	scaffold40565	97.39	613	13	3	1	612	9319	8709	0.0	 1040
comp100153_c0_seq1	scaffold422595	99.05	528	4	1	1	528	572	1098	0.0	  946
comp100154_c0_seq1	scaffold354098	99.16	239	2	0	143	381	2545	2307	6e-119	  431
comp100157_c0_seq1	scaffold98472	99.66	587	2	0	12	598	12345	11759	0.0	 1074
comp100162_c0_seq1	scaffold23522	98.57	421	2	2	1	421	10022	9606	0.0	  741
comp100167_c0_seq1	scaffold20531	99.52	415	2	0	1	415	6233	5819	0.0	  756
comp100168_c0_seq1	C94035980	95.94	394	3	5	130	510	1	394	1e-177	  627
